"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","shape_id"
"7","GO201_1654","GO201_164215","Atlantic Terminal","4215","1","141"
"7","GO201_1654","GO201_164217","Atlantic Terminal","4217","1","141"
"7","GO201_1654","GO201_164219","Atlantic Terminal","4219","1","141"
"7","GO201_1654","GO201_164221","Atlantic Terminal","4221","1","141"
"7","GO201_1654","GO201_164223","Atlantic Terminal","4223","1","141"
"7","GO201_1654","GO201_164225","Atlantic Terminal","4225","1","141"
"7","GO201_1654","GO201_164227","Atlantic Terminal","4227","1","141"
"7","GO201_1654","GO201_164229","Atlantic Terminal","4229","1","141"
"7","GO201_1654","GO201_164231","Atlantic Terminal","4231","1","141"
"7","GO201_1654","GO201_164233","Atlantic Terminal","4233","1","141"
"7","GO201_1654","GO201_164235","Atlantic Terminal","4235","1","141"
"7","GO201_1681","GO201_164301","Atlantic Terminal","4301","1","141"
"8","GO201_1654","GO201_164401","Valley Stream","4401","1","63"
"8","GO201_1654","GO201_164403","Valley Stream","4403","1","63"
"8","GO201_1654","GO201_164405","Valley Stream","4405","1","63"
"8","GO201_1654","GO201_164407","Valley Stream","4407","1","63"
"8","GO201_1654","GO201_164409","Valley Stream","4409","1","63"
"8","GO201_1654","GO201_164411","Valley Stream","4411","1","63"
"8","GO201_1654","GO201_164413","Valley Stream","4413","1","63"
"8","GO201_1654","GO201_164415","Valley Stream","4415","1","63"
"8","GO201_1654","GO201_164417","Valley Stream","4417","1","63"
"9","GO201_1653","GO201_164701","Penn Station","4701","1","20"
"9","GO201_1653","GO201_164703","Penn Station","4703","1","20"
"9","GO201_1653","GO201_164705","Penn Station","4705","1","20"
"9","GO201_1653","GO201_164707","Penn Station","4707","1","20"
"9","GO201_1653","GO201_164709","Penn Station","4709","1","20"
"9","GO201_1653","GO201_164711","Penn Station","4711","1","20"
"9","GO201_1653","GO201_164713","Penn Station","4713","1","20"
"9","GO201_1653","GO201_164715","Penn Station","4715","1","20"
"9","GO201_1653","GO201_164717","Penn Station","4717","1","20"
"9","GO201_1653","GO201_164719","Penn Station","4719","1","20"
"9","GO201_1653","GO201_164721","Penn Station","4721","1","20"
"9","GO201_1653","GO201_164723","Penn Station","4723","1","20"
"9","GO201_1653","GO201_164725","Penn Station","4725","1","20"
"10","GO201_1681","GO201_164801","Penn Station","4801","1","85"
"10","GO201_1681","GO201_164803","Penn Station","4803","1","85"
"10","GO201_1675","GO201_164805","Penn Station","4805","1","85"
"10","GO201_1675","GO201_164807","Penn Station","4807","1","85"
"10","GO201_1675","GO201_164809","Penn Station","4809","1","85"
"10","GO201_1675","GO201_164810","Hicksville","4810","0","160"
"10","GO201_1675","GO201_164811","Penn Station","4811","1","85"
"10","GO201_1675","GO201_164812","Hicksville","4812","0","160"
"10","GO201_1675","GO201_164813","Penn Station","4813","1","85"
"10","GO201_1675","GO201_164814","Hicksville","4814","0","160"
"10","GO201_1675","GO201_164815","Penn Station","4815","1","85"
"10","GO201_1675","GO201_164816","Hicksville","4816","0","160"
"10","GO201_1675","GO201_164817","Penn Station","4817","1","85"
"10","GO201_1675","GO201_164818","Hicksville","4818","0","160"
"10","GO201_1675","GO201_164819","Penn Station","4819","1","85"
"10","GO201_1675","GO201_164820","Hicksville","4820","0","160"
"10","GO201_1675","GO201_164821","Penn Station","4821","1","85"
"10","GO201_1675","GO201_164822","Hicksville","4822","0","160"
"10","GO201_1675","GO201_164823","Penn Station","4823","1","85"
"10","GO201_1675","GO201_164824","Hicksville","4824","0","160"
"10","GO201_1675","GO201_164825","Penn Station","4825","1","85"
"10","GO201_1675","GO201_164826","Hicksville","4826","0","160"
"10","GO201_1675","GO201_164827","Penn Station","4827","1","85"
"10","GO201_1675","GO201_164828","Hicksville","4828","0","160"
"10","GO201_1675","GO201_164829","Penn Station","4829","1","85"
"10","GO201_1675","GO201_164830","Hicksville","4830","0","160"
"10","GO201_1675","GO201_164831","Penn Station","4831","1","85"
"10","GO201_1675","GO201_164832","Hicksville","4832","0","160"
"10","GO201_1675","GO201_164833","Penn Station","4833","1","85"
"10","GO201_1675","GO201_164834","Hicksville","4834","0","160"
"10","GO201_1681","GO201_164835","Penn Station","4835","1","92"
"10","GO201_1675","GO201_164836","Hicksville","4836","0","160"
"10","GO201_1675","GO201_164837","Penn Station","4837","1","92"
"10","GO201_1675","GO201_164838","Hicksville","4838","0","160"
"10","GO201_1681","GO201_164839","Huntington","4839","1","34"
"10","GO201_1675","GO201_164840","Hicksville","4840","0","160"
"10","GO201_1681","GO201_164841","Huntington","4841","1","34"
"10","GO201_1675","GO201_164842","Hicksville","4842","0","160"
"10","GO201_1681","GO201_164843","Huntington","4843","1","34"
"10","GO201_1675","GO201_164844","Huntington","4844","0","93"
"10","GO201_1681","GO201_164845","Huntington","4845","1","34"
"10","GO201_1675","GO201_164846","Port Jefferson","4846","0","33"
"10","GO201_1681","GO201_164847","Huntington","4847","1","34"
"10","GO201_1681","GO201_164848","Port Jefferson","4848","0","33"
"10","GO201_1675","GO201_164849","Huntington","4849","1","34"
"10","GO201_1681","GO201_164850","Port Jefferson","4850","0","33"
"10","GO201_1675","GO201_164851","Huntington","4851","1","34"
"10","GO201_1681","GO201_164852","Port Jefferson","4852","0","33"
"10","GO201_1675","GO201_164853","Huntington","4853","1","34"
"10","GO201_1681","GO201_164854","Port Jefferson","4854","0","33"
"10","GO201_1675","GO201_164855","Huntington","4855","1","34"
"10","GO201_1675","GO201_164857","Huntington","4857","1","34"
"10","GO201_1675","GO201_164858","Port Jefferson","4858","0","33"
"10","GO201_1675","GO201_164860","Port Jefferson","4860","0","33"
"10","GO201_1678","GO201_164861","Huntington","4861","1","34"
"10","GO201_1675","GO201_164862","Port Jefferson","4862","0","33"
"10","GO201_1678","GO201_164863","Huntington","4863","1","34"
"10","GO201_1675","GO201_164864","Port Jefferson","4864","0","33"
"10","GO201_1678","GO201_164865","Huntington","4865","1","34"
"10","GO201_1678","GO201_164866","Hicksville","4866","0","160"
"10","GO201_1678","GO201_164867","Huntington","4867","1","34"
"10","GO201_1678","GO201_164868","Hicksville","4868","0","160"
"10","GO201_1678","GO201_164869","Huntington","4869","1","34"
"12","GO201_1678","GO201_164870","Jamaica","4870","0","87"
"12","GO201_1632","GO201_164872","Jamaica","4872","0","87"
"12","GO201_1678","GO201_164874","Jamaica","4874","0","87"
"12","GO201_1678","GO201_164876","Jamaica","4876","0","87"
"12","GO201_1678","GO201_164878","Jamaica","4878","0","87"
"12","GO201_1678","GO201_164880","Jamaica","4880","0","87"
"12","GO201_1678","GO201_164882","Jamaica","4882","0","87"
"12","GO201_1678","GO201_164884","Jamaica","4884","0","87"
"12","GO201_1678","GO201_164886","Jamaica","4886","0","87"
"12","GO201_1678","GO201_164888","Jamaica","4888","0","87"
"12","GO201_1678","GO201_164890","Jamaica","4890","0","87"
"12","GO201_1678","GO201_164892","Jamaica","4892","0","87"
"12","GO201_1678","GO201_164894","Jamaica","4894","0","87"
"12","GO201_1678","GO201_164896","Jamaica","4896","0","87"
"12","GO201_1678","GO201_164898","Jamaica","4898","0","87"
"10","GO201_1678","GO201_164900","Huntington","4900","0","93"
"12","GO201_1678","GO201_164901","Penn Station","4901","1","88"
"10","GO201_1678","GO201_164902","Huntington","4902","0","93"
"12","GO201_1678","GO201_164903","Penn Station","4903","1","88"
"10","GO201_1678","GO201_164904","Huntington","4904","0","93"
"12","GO201_1678","GO201_164905","Penn Station","4905","1","88"
"10","GO201_1678","GO201_164906","Huntington","4906","0","93"
"12","GO201_1678","GO201_164907","Penn Station","4907","1","88"
"10","GO201_1678","GO201_164908","Huntington","4908","0","93"
"12","GO201_1678","GO201_164909","Penn Station","4909","1","88"
"10","GO201_1678","GO201_164910","Huntington","4910","0","93"
"12","GO201_1678","GO201_164911","Penn Station","4911","1","88"
"10","GO201_1678","GO201_164912","Huntington","4912","0","93"
"12","GO201_1678","GO201_164913","Penn Station","4913","1","88"
"10","GO201_1678","GO201_164914","Huntington","4914","0","93"
"12","GO201_1678","GO201_164915","Penn Station","4915","1","88"
"10","GO201_1678","GO201_164916","Huntington","4916","0","93"
"12","GO201_1678","GO201_164917","Penn Station","4917","1","88"
"12","GO201_1678","GO201_164919","Penn Station","4919","1","88"
"10","GO201_1678","GO201_164920","Port Jefferson","4920","0","33"
"12","GO201_1678","GO201_164921","Penn Station","4921","1","88"
"10","GO201_1678","GO201_164922","Port Jefferson","4922","0","33"
"12","GO201_1678","GO201_164923","Penn Station","4923","1","88"
"10","GO201_1678","GO201_164924","Port Jefferson","4924","0","33"
"12","GO201_1678","GO201_164925","Penn Station","4925","1","88"
"10","GO201_1678","GO201_164926","Port Jefferson","4926","0","33"
"12","GO201_1678","GO201_164927","Penn Station","4927","1","88"
"10","GO201_1683","GO201_164928","Port Jefferson","4928","0","33"
"12","GO201_1678","GO201_164929","Penn Station","4929","1","88"
"10","GO201_1684","GO201_164930","Port Jefferson","4930","0","33"
"10","GO201_1678","GO201_164931","Penn Station","4931","1","92"
"10","GO201_1678","GO201_164932","Port Jefferson","4932","0","33"
"10","GO201_1678","GO201_164933","Penn Station","4933","1","92"
"10","GO201_1678","GO201_164935","Penn Station","4935","1","92"
"10","GO201_1678","GO201_164937","Penn Station","4937","1","92"
"10","GO201_1678","GO201_164939","Penn Station","4939","1","92"
"10","GO201_1678","GO201_164941","Penn Station","4941","1","92"
"10","GO201_1678","GO201_164943","Penn Station","4943","1","92"
"10","GO201_1678","GO201_164945","Penn Station","4945","1","92"
"10","GO201_1678","GO201_164947","Penn Station","4947","1","92"
"10","GO201_1678","GO201_164949","Penn Station","4949","1","92"
"10","GO201_1678","GO201_164951","Penn Station","4951","1","92"
"10","GO201_1678","GO201_164953","Penn Station","4953","1","92"
"10","GO201_1678","GO201_164955","Penn Station","4955","1","92"
"10","GO201_1678","GO201_164957","Penn Station","4957","1","92"
"10","GO201_1678","GO201_164959","Penn Station","4959","1","92"
"10","GO201_1678","GO201_164960","Huntington","4960","0","93"
"10","GO201_1678","GO201_164961","Penn Station","4961","1","92"
"10","GO201_1678","GO201_164962","Huntington","4962","0","93"
"10","GO201_1678","GO201_164964","Huntington","4964","0","93"
"10","GO201_1678","GO201_164966","Huntington","4966","0","93"
"10","GO201_1678","GO201_164968","Huntington","4968","0","93"
"10","GO201_1678","GO201_164970","Huntington","4970","0","93"
"10","GO201_1678","GO201_164974","Huntington","4974","0","93"
"11","GO201_1632","GO201_165000","Belmont","5000","0","161"
"11","GO201_1632","GO201_165001","Jamaica","5001","1","162"
"11","GO201_1632","GO201_165002","Belmont","5002","0","161"
"11","GO201_1632","GO201_165003","Jamaica","5003","1","162"
"11","GO201_1632","GO201_165004","Belmont","5004","0","161"
"11","GO201_1632","GO201_165005","Jamaica","5005","1","162"
"11","GO201_1632","GO201_165006","Belmont","5006","0","161"
"11","GO201_1632","GO201_165007","Penn Station","5007","1","163"
"11","GO201_1632","GO201_165008","Belmont","5008","0","161"
"11","GO201_1632","GO201_165009","Penn Station","5009","1","163"
"11","GO201_1632","GO201_165010","Belmont","5010","0","161"
"11","GO201_1632","GO201_165011","Penn Station","5011","1","163"
"11","GO201_1632","GO201_165012","Belmont","5012","0","161"
"11","GO201_1632","GO201_165013","Penn Station","5013","1","163"
"11","GO201_1632","GO201_165014","Belmont","5014","0","161"
"11","GO201_1632","GO201_165015","Penn Station","5015","1","163"
"11","GO201_1632","GO201_165016","Belmont","5016","0","161"
"11","GO201_1632","GO201_165017","Penn Station","5017","1","163"
"11","GO201_1632","GO201_165018","Belmont","5018","0","161"
"11","GO201_1632","GO201_165019","Penn Station","5019","1","163"
"11","GO201_1632","GO201_165020","Belmont","5020","0","161"
"11","GO201_1632","GO201_165021","Penn Station","5021","1","163"
"11","GO201_1632","GO201_165022","Belmont","5022","0","161"
"11","GO201_1632","GO201_165023","Penn Station","5023","1","163"
"11","GO201_1632","GO201_165024","Belmont","5024","0","161"
"11","GO201_1632","GO201_165025","Penn Station","5025","1","163"
"11","GO201_1632","GO201_165026","Belmont","5026","0","161"
"11","GO201_1632","GO201_165027","Penn Station","5027","1","163"
"11","GO201_1632","GO201_165028","Belmont","5028","0","161"
"11","GO201_1632","GO201_165029","Penn Station","5029","1","163"
"11","GO201_1632","GO201_165030","Belmont","5030","0","164"
"11","GO201_1632","GO201_165031","Penn Station","5031","1","163"
"11","GO201_1632","GO201_165032","Belmont","5032","0","161"
"11","GO201_1632","GO201_165033","Penn Station","5033","1","163"
"11","GO201_1632","GO201_165034","Belmont","5034","0","161"
"11","GO201_1632","GO201_165035","Penn Station","5035","1","163"
"11","GO201_1632","GO201_165036","Belmont","5036","0","164"
"11","GO201_1632","GO201_165037","Penn Station","5037","1","163"
"11","GO201_1632","GO201_165038","Belmont","5038","0","164"
"11","GO201_1632","GO201_165039","Penn Station","5039","1","163"
"11","GO201_1632","GO201_165041","Penn Station","5041","1","163"
"11","GO201_1632","GO201_165043","Penn Station","5043","1","163"
"11","GO201_1632","GO201_165045","Penn Station","5045","1","163"
"11","GO201_1632","GO201_165047","Penn Station","5047","1","163"
"11","GO201_1632","GO201_165049","Penn Station","5049","1","163"
"11","GO201_1632","GO201_165051","Penn Station","5051","1","163"
"11","GO201_1632","GO201_165053","Penn Station","5053","1","163"
"11","GO201_1632","GO201_165055","Penn Station","5055","1","163"
"11","GO201_1650","GO201_165060","Belmont","5060","0","161"
"11","GO201_1650","GO201_165061","Jamaica","5061","1","162"
"11","GO201_1650","GO201_165062","Belmont","5062","0","164"
"11","GO201_1650","GO201_165063","Penn Station","5063","1","163"
"11","GO201_1651","GO201_165064","Belmont","5064","0","161"
"11","GO201_1651","GO201_165065","Jamaica","5065","1","162"
"11","GO201_1651","GO201_165066","Belmont","5066","0","164"
"11","GO201_1651","GO201_165067","Penn Station","5067","1","163"
"11","GO201_1652","GO201_165070","Belmont","5070","0","161"
"11","GO201_1652","GO201_165071","Jamaica","5071","1","162"
"11","GO201_1652","GO201_165072","Belmont","5072","0","164"
"11","GO201_1652","GO201_165073","Penn Station","5073","1","163"
"1","GO201_1673","GO201_166000","Babylon","6000","0","5"
"1","GO201_1673","GO201_166001","Penn Station","6001","1","1"
"1","GO201_1673","GO201_166002","Babylon","6002","0","5"
"1","GO201_1673","GO201_166003","Penn Station","6003","1","2"
"1","GO201_1673","GO201_166004","Babylon","6004","0","5"
"1","GO201_1673","GO201_166005","Penn Station","6005","1","2"
"1","GO201_1673","GO201_166006","Babylon","6006","0","5"
"1","GO201_1673","GO201_166007","Penn Station","6007","1","2"
"1","GO201_1673","GO201_166008","Babylon","6008","0","5"
"1","GO201_1655","GO201_166009","Penn Station","6009","1","2"
"1","GO201_1673","GO201_166010","Babylon","6010","0","5"
"1","GO201_1673","GO201_166011","Penn Station","6011","1","1"
"1","GO201_1673","GO201_166012","Babylon","6012","0","0"
"1","GO201_1673","GO201_166014","Babylon","6014","0","0"
"1","GO201_1673","GO201_166015","Penn Station","6015","1","1"
"1","GO201_1673","GO201_166016","Babylon","6016","0","0"
"1","GO201_1673","GO201_166017","Penn Station","6017","1","1"
"1","GO201_1673","GO201_166018","Babylon","6018","0","0"
"1","GO201_1673","GO201_166019","Penn Station","6019","1","1"
"1","GO201_1673","GO201_166020","Babylon","6020","0","0"
"1","GO201_1673","GO201_166021","Penn Station","6021","1","1"
"1","GO201_1673","GO201_166022","Babylon","6022","0","0"
"1","GO201_1673","GO201_166023","Penn Station","6023","1","1"
"1","GO201_1673","GO201_166024","Babylon","6024","0","0"
"1","GO201_1673","GO201_166025","Penn Station","6025","1","1"
"1","GO201_1673","GO201_166026","Babylon","6026","0","0"
"1","GO201_1673","GO201_166027","Penn Station","6027","1","1"
"1","GO201_1628","GO201_166030","Babylon","6030","0","0"
"1","GO201_1673","GO201_166031","Penn Station","6031","1","1"
"1","GO201_1673","GO201_166032","Babylon","6032","0","0"
"1","GO201_1673","GO201_166033","Penn Station","6033","1","1"
"1","GO201_1673","GO201_166034","Babylon","6034","0","0"
"1","GO201_1673","GO201_166035","Penn Station","6035","1","1"
"1","GO201_1673","GO201_166100","Babylon","6100","0","0"
"1","GO201_1673","GO201_166101","Penn Station","6101","1","1"
"1","GO201_1673","GO201_166102","Babylon","6102","0","0"
"1","GO201_1673","GO201_166103","Penn Station","6103","1","1"
"1","GO201_1673","GO201_166104","Babylon","6104","0","0"
"1","GO201_1673","GO201_166105","Penn Station","6105","1","1"
"1","GO201_1673","GO201_166107","Penn Station","6107","1","1"
"1","GO201_1673","GO201_166108","Babylon","6108","0","0"
"1","GO201_1673","GO201_166109","Penn Station","6109","1","1"
"1","GO201_1673","GO201_166110","Babylon","6110","0","0"
"1","GO201_1673","GO201_166111","Penn Station","6111","1","1"
"1","GO201_1673","GO201_166112","Babylon","6112","0","0"
"1","GO201_1673","GO201_166113","Penn Station","6113","1","1"
"1","GO201_1673","GO201_166114","Babylon","6114","0","0"
"1","GO201_1673","GO201_166115","Penn Station","6115","1","1"
"1","GO201_1673","GO201_166116","Babylon","6116","0","0"
"1","GO201_1673","GO201_166118","Babylon","6118","0","0"
"1","GO201_1673","GO201_166119","Penn Station","6119","1","1"
"1","GO201_1673","GO201_166120","Babylon","6120","0","0"
"1","GO201_1673","GO201_166121","Penn Station","6121","1","1"
"1","GO201_1673","GO201_166122","Babylon","6122","0","0"
"1","GO201_1673","GO201_166124","Babylon","6124","0","0"
"1","GO201_1673","GO201_166125","Penn Station","6125","1","1"
"1","GO201_1673","GO201_166126","Babylon","6126","0","0"
"1","GO201_1673","GO201_166127","Penn Station","6127","1","1"
"1","GO201_1673","GO201_166128","Babylon","6128","0","0"
"1","GO201_1673","GO201_166129","Penn Station","6129","1","1"
"1","GO201_1673","GO201_166130","Babylon","6130","0","0"
"1","GO201_1673","GO201_166131","Penn Station","6131","1","1"
"1","GO201_1673","GO201_166132","Babylon","6132","0","0"
"1","GO201_1673","GO201_166133","Penn Station","6133","1","1"
"1","GO201_1673","GO201_166134","Babylon","6134","0","0"
"1","GO201_1673","GO201_166135","Penn Station","6135","1","1"
"1","GO201_1673","GO201_166136","Babylon","6136","0","0"
"1","GO201_1673","GO201_166137","Penn Station","6137","1","1"
"1","GO201_1673","GO201_166138","Babylon","6138","0","0"
"1","GO201_1673","GO201_166140","Babylon","6140","0","0"
"1","GO201_1673","GO201_166141","Penn Station","6141","1","1"
"1","GO201_1673","GO201_166142","Babylon","6142","0","0"
"1","GO201_1673","GO201_166143","Penn Station","6143","1","1"
"1","GO201_1673","GO201_166144","Babylon","6144","0","0"
"1","GO201_1673","GO201_166145","Penn Station","6145","1","1"
"1","GO201_1673","GO201_166146","Babylon","6146","0","0"
"1","GO201_1673","GO201_166147","Penn Station","6147","1","1"
"1","GO201_1673","GO201_166148","Babylon","6148","0","0"
"1","GO201_1673","GO201_166149","Penn Station","6149","1","1"
"1","GO201_1673","GO201_166151","Penn Station","6151","1","1"
"1","GO201_1673","GO201_166153","Penn Station","6153","1","2"
"4","GO201_1690","GO201_166200","Greenport","6200","0","14"
"4","GO201_1625","GO201_166201","Ronkonkoma","6201","1","7"
"4","GO201_1690","GO201_166202","Greenport","6202","0","14"
"4","GO201_1625","GO201_166203","Ronkonkoma","6203","1","7"
"9","GO201_1600006400","GO201_166400","Port Washington","6400","0","19"
"9","GO201_1600006401","GO201_166401","Penn Station","6401","1","20"
"9","GO201_1600006402","GO201_166402","Port Washington","6402","0","19"
"9","GO201_1673","GO201_166403","Penn Station","6403","1","20"
"9","GO201_1673","GO201_166404","Port Washington","6404","0","19"
"9","GO201_1673","GO201_166405","Penn Station","6405","1","20"
"9","GO201_1673","GO201_166406","Port Washington","6406","0","19"
"9","GO201_1673","GO201_166407","Penn Station","6407","1","20"
"9","GO201_1673","GO201_166408","Port Washington","6408","0","19"
"9","GO201_1673","GO201_166410","Port Washington","6410","0","19"
"9","GO201_1673","GO201_166411","Penn Station","6411","1","20"
"9","GO201_1673","GO201_166412","Port Washington","6412","0","19"
"9","GO201_1673","GO201_166413","Penn Station","6413","1","20"
"9","GO201_1673","GO201_166414","Port Washington","6414","0","19"
"9","GO201_1673","GO201_166415","Penn Station","6415","1","20"
"9","GO201_1600006416","GO201_166416","Port Washington","6416","0","19"
"9","GO201_1600006417","GO201_166417","Penn Station","6417","1","20"
"9","GO201_1600006418","GO201_166418","Port Washington","6418","0","19"
"9","GO201_1600006419","GO201_166419","Penn Station","6419","1","20"
"9","GO201_1600006420","GO201_166420","Port Washington","6420","0","19"
"9","GO201_1600006421","GO201_166421","Penn Station","6421","1","20"
"9","GO201_1600006422","GO201_166422","Port Washington","6422","0","19"
"9","GO201_1600006423","GO201_166423","Penn Station","6423","1","20"
"9","GO201_1600006424","GO201_166424","Port Washington","6424","0","19"
"9","GO201_1600006425","GO201_166425","Penn Station","6425","1","20"
"9","GO201_1600006426","GO201_166426","Port Washington","6426","0","19"
"9","GO201_1600006427","GO201_166427","Penn Station","6427","1","20"
"9","GO201_1600006428","GO201_166428","Port Washington","6428","0","19"
"9","GO201_1600006429","GO201_166429","Penn Station","6429","1","20"
"9","GO201_1600006431","GO201_166431","Penn Station","6431","1","20"
"9","GO201_1600006450","GO201_166450","Port Washington","6450","0","19"
"9","GO201_1600006451","GO201_166451","Penn Station","6451","1","20"
"9","GO201_1600006452","GO201_166452","Port Washington","6452","0","19"
"9","GO201_1600006453","GO201_166453","Penn Station","6453","1","20"
"9","GO201_1600006454","GO201_166454","Port Washington","6454","0","19"
"9","GO201_1600006455","GO201_166455","Penn Station","6455","1","20"
"9","GO201_1600006456","GO201_166456","Port Washington","6456","0","19"
"9","GO201_1600006457","GO201_166457","Penn Station","6457","1","20"
"9","GO201_1600006458","GO201_166458","Port Washington","6458","0","19"
"9","GO201_1600006459","GO201_166459","Penn Station","6459","1","20"
"9","GO201_1600006460","GO201_166460","Port Washington","6460","0","19"
"9","GO201_1600006461","GO201_166461","Penn Station","6461","1","20"
"9","GO201_1600006462","GO201_166462","Port Washington","6462","0","19"
"9","GO201_1600006463","GO201_166463","Penn Station","6463","1","20"
"9","GO201_1600006464","GO201_166464","Port Washington","6464","0","19"
"9","GO201_1600006465","GO201_166465","Penn Station","6465","1","20"
"9","GO201_1600006466","GO201_166466","Port Washington","6466","0","19"
"9","GO201_1600006467","GO201_166467","Penn Station","6467","1","20"
"9","GO201_1600006468","GO201_166468","Port Washington","6468","0","19"
"9","GO201_1600006469","GO201_166469","Penn Station","6469","1","20"
"9","GO201_1600006470","GO201_166470","Port Washington","6470","0","19"
"9","GO201_1600006471","GO201_166471","Penn Station","6471","1","20"
"9","GO201_1600006472","GO201_166472","Port Washington","6472","0","19"
"9","GO201_1600006473","GO201_166473","Penn Station","6473","1","20"
"9","GO201_1600006474","GO201_166474","Port Washington","6474","0","19"
"9","GO201_1600006475","GO201_166475","Penn Station","6475","1","20"
"9","GO201_1600006476","GO201_166476","Port Washington","6476","0","19"
"9","GO201_1600006477","GO201_166477","Penn Station","6477","1","20"
"9","GO201_1600006478","GO201_166478","Port Washington","6478","0","19"
"9","GO201_1600006479","GO201_166479","Penn Station","6479","1","20"
"9","GO201_1600006480","GO201_166480","Port Washington","6480","0","19"
"9","GO201_1600006481","GO201_166481","Penn Station","6481","1","20"
"9","GO201_1600006482","GO201_166482","Port Washington","6482","0","19"
"9","GO201_1600006483","GO201_166483","Penn Station","6483","1","20"
"9","GO201_1600006484","GO201_166484","Port Washington","6484","0","19"
"9","GO201_1600006485","GO201_166485","Penn Station","6485","1","20"
"9","GO201_1600006486","GO201_166486","Port Washington","6486","0","19"
"9","GO201_1600006487","GO201_166487","Penn Station","6487","1","20"
"9","GO201_1600006488","GO201_166488","Port Washington","6488","0","19"
"9","GO201_1600006489","GO201_166489","Penn Station","6489","1","20"
"9","GO201_1600006490","GO201_166490","Port Washington","6490","0","19"
"9","GO201_1600006491","GO201_166491","Penn Station","6491","1","20"
"9","GO201_1600006492","GO201_166492","Port Washington","6492","0","19"
"9","GO201_1600006493","GO201_166493","Penn Station","6493","1","20"
"9","GO201_1600006494","GO201_166494","Port Washington","6494","0","19"
"9","GO201_1600006497","GO201_166497","Penn Station","6497","1","20"
"3","GO201_1673","GO201_166500","Oyster Bay","6500","0","21"
"3","GO201_1680","GO201_166501","Jamaica","6501","1","25"
"3","GO201_1673","GO201_166502","Oyster Bay","6502","0","21"
"3","GO201_1680","GO201_166503","Jamaica","6503","1","25"
"3","GO201_1673","GO201_166504","Oyster Bay","6504","0","21"
"3","GO201_1680","GO201_166505","Jamaica","6505","1","25"
"3","GO201_1673","GO201_166506","Oyster Bay","6506","0","21"
"3","GO201_1680","GO201_166507","Jamaica","6507","1","25"
"3","GO201_1673","GO201_166550","Oyster Bay","6550","0","21"
"3","GO201_1680","GO201_166551","Jamaica","6551","1","25"
"3","GO201_1673","GO201_166552","Oyster Bay","6552","0","21"
"3","GO201_1673","GO201_166554","Oyster Bay","6554","0","21"
"3","GO201_1680","GO201_166555","Jamaica","6555","1","25"
"3","GO201_1673","GO201_166556","Oyster Bay","6556","0","21"
"3","GO201_1680","GO201_166557","Jamaica","6557","1","25"
"3","GO201_1673","GO201_166558","Oyster Bay","6558","0","21"
"3","GO201_1680","GO201_166559","Jamaica","6559","1","25"
"3","GO201_1673","GO201_166560","Oyster Bay","6560","0","21"
"3","GO201_1680","GO201_166561","Jamaica","6561","1","25"
"3","GO201_1673","GO201_166562","Oyster Bay","6562","0","21"
"3","GO201_1680","GO201_166563","Jamaica","6563","1","25"
"3","GO201_1680","GO201_166565","Jamaica","6565","1","25"
"10","GO201_1679","GO201_166600","Port Jefferson","6600","0","33"
"10","GO201_1673","GO201_166601","Jamaica","6601","1","165"
"10","GO201_1673","GO201_166602","Port Jefferson","6602","0","35"
"10","GO201_1679","GO201_166603","Huntington","6603","1","34"
"10","GO201_1679","GO201_166604","Port Jefferson","6604","0","44"
"10","GO201_1679","GO201_166605","Huntington","6605","1","34"
"10","GO201_1682","GO201_166606","Port Jefferson","6606","0","44"
"10","GO201_1682","GO201_166607","Huntington","6607","1","34"
"10","GO201_1679","GO201_166608","Port Jefferson","6608","0","44"
"10","GO201_1679","GO201_166609","Huntington","6609","1","34"
"10","GO201_1679","GO201_166610","Port Jefferson","6610","0","33"
"10","GO201_1679","GO201_166611","Huntington","6611","1","34"
"10","GO201_1682","GO201_166651","Huntington","6651","1","42"
"10","GO201_1679","GO201_166652","Port Jefferson","6652","0","166"
"10","GO201_1679","GO201_166653","Huntington","6653","1","42"
"10","GO201_1679","GO201_166654","Port Jefferson","6654","0","33"
"10","GO201_1679","GO201_166655","Huntington","6655","1","34"
"10","GO201_1682","GO201_166656","Port Jefferson","6656","0","44"
"10","GO201_1679","GO201_166657","Huntington","6657","1","42"
"10","GO201_1679","GO201_166658","Port Jefferson","6658","0","166"
"10","GO201_1679","GO201_166659","Huntington","6659","1","34"
"10","GO201_1679","GO201_166660","Port Jefferson","6660","0","166"
"10","GO201_1682","GO201_166661","Huntington","6661","1","34"
"10","GO201_1682","GO201_166662","Port Jefferson","6662","0","166"
"10","GO201_1679","GO201_166663","Huntington","6663","1","34"
"10","GO201_1679","GO201_166664","Port Jefferson","6664","0","166"
"10","GO201_1679","GO201_166665","Huntington","6665","1","34"
"10","GO201_1679","GO201_166666","Port Jefferson","6666","0","166"
"2","GO201_1673","GO201_166700","Hempstead","6700","0","50"
"2","GO201_1673","GO201_166701","Atlantic Terminal","6701","1","51"
"2","GO201_1673","GO201_166702","Hempstead","6702","0","50"
"2","GO201_1673","GO201_166703","Jamaica","6703","1","52"
"2","GO201_1673","GO201_166704","Hempstead","6704","0","53"
"2","GO201_1673","GO201_166705","Jamaica","6705","1","52"
"2","GO201_1673","GO201_166706","Hempstead","6706","0","53"
"2","GO201_1673","GO201_166707","Jamaica","6707","1","52"
