"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","shape_id"
"1","GO203_1673","GO203_166010","Babylon","6010","0","5"
"1","GO203_1673","GO203_166011","Penn Station","6011","1","1"
"1","GO203_1673","GO203_166012","Babylon","6012","0","0"
"1","GO203_1673","GO203_166014","Babylon","6014","0","0"
"1","GO203_1673","GO203_166015","Penn Station","6015","1","1"
"1","GO203_1673","GO203_166016","Babylon","6016","0","0"
"1","GO203_1673","GO203_166017","Penn Station","6017","1","1"
"1","GO203_1673","GO203_166018","Babylon","6018","0","0"
"1","GO203_1673","GO203_166019","Penn Station","6019","1","1"
"1","GO203_1673","GO203_166020","Babylon","6020","0","0"
"1","GO203_1673","GO203_166021","Penn Station","6021","1","1"
"1","GO203_1673","GO203_166022","Babylon","6022","0","0"
"1","GO203_1673","GO203_166023","Penn Station","6023","1","1"
"1","GO203_1673","GO203_166024","Babylon","6024","0","0"
"1","GO203_1673","GO203_166025","Penn Station","6025","1","1"
"1","GO203_1673","GO203_166026","Babylon","6026","0","0"
"1","GO203_1673","GO203_166027","Penn Station","6027","1","1"
"1","GO203_1673","GO203_166030","Babylon","6030","0","0"
"1","GO203_1673","GO203_166031","Penn Station","6031","1","1"
"1","GO203_1673","GO203_166032","Babylon","6032","0","0"
"1","GO203_1673","GO203_166033","Penn Station","6033","1","1"
"1","GO203_1673","GO203_166034","Babylon","6034","0","0"
"1","GO203_1673","GO203_166035","Penn Station","6035","1","1"
"1","GO203_1673","GO203_166100","Babylon","6100","0","0"
"1","GO203_1673","GO203_166101","Penn Station","6101","1","1"
"1","GO203_1673","GO203_166102","Babylon","6102","0","0"
"1","GO203_1673","GO203_166103","Penn Station","6103","1","1"
"1","GO203_1673","GO203_166104","Babylon","6104","0","0"
"1","GO203_1673","GO203_166105","Penn Station","6105","1","1"
"1","GO203_1673","GO203_166107","Penn Station","6107","1","1"
"1","GO203_1673","GO203_166108","Babylon","6108","0","0"
"1","GO203_1673","GO203_166109","Penn Station","6109","1","1"
"1","GO203_1673","GO203_166110","Babylon","6110","0","0"
"1","GO203_1673","GO203_166111","Penn Station","6111","1","1"
"1","GO203_1673","GO203_166112","Babylon","6112","0","0"
"1","GO203_1673","GO203_166113","Penn Station","6113","1","1"
"1","GO203_1673","GO203_166114","Babylon","6114","0","0"
"1","GO203_1673","GO203_166115","Penn Station","6115","1","1"
"1","GO203_1673","GO203_166116","Babylon","6116","0","0"
"1","GO203_1673","GO203_166118","Babylon","6118","0","0"
"1","GO203_1673","GO203_166119","Penn Station","6119","1","1"
"1","GO203_1673","GO203_166120","Babylon","6120","0","0"
"1","GO203_1673","GO203_166121","Penn Station","6121","1","1"
"1","GO203_1673","GO203_166122","Babylon","6122","0","0"
"1","GO203_1673","GO203_166124","Babylon","6124","0","0"
"1","GO203_1673","GO203_166125","Penn Station","6125","1","1"
"1","GO203_1673","GO203_166126","Babylon","6126","0","0"
"1","GO203_1673","GO203_166127","Penn Station","6127","1","1"
"1","GO203_1673","GO203_166128","Babylon","6128","0","0"
"1","GO203_1673","GO203_166129","Penn Station","6129","1","1"
"1","GO203_1673","GO203_166130","Babylon","6130","0","0"
"1","GO203_1673","GO203_166131","Penn Station","6131","1","1"
"1","GO203_1673","GO203_166132","Babylon","6132","0","0"
"1","GO203_1673","GO203_166133","Penn Station","6133","1","1"
"1","GO203_1673","GO203_166134","Babylon","6134","0","0"
"1","GO203_1673","GO203_166135","Penn Station","6135","1","1"
"1","GO203_1673","GO203_166136","Babylon","6136","0","0"
"1","GO203_1673","GO203_166137","Penn Station","6137","1","1"
"1","GO203_1673","GO203_166138","Babylon","6138","0","0"
"1","GO203_1673","GO203_166140","Babylon","6140","0","0"
"1","GO203_1673","GO203_166141","Penn Station","6141","1","1"
"1","GO203_1673","GO203_166142","Babylon","6142","0","0"
"1","GO203_1673","GO203_166143","Penn Station","6143","1","1"
"1","GO203_1673","GO203_166144","Babylon","6144","0","0"
"1","GO203_1673","GO203_166145","Penn Station","6145","1","1"
"1","GO203_1673","GO203_166146","Babylon","6146","0","0"
"1","GO203_1673","GO203_166147","Penn Station","6147","1","1"
"1","GO203_1673","GO203_166148","Babylon","6148","0","0"
"1","GO203_1673","GO203_166149","Penn Station","6149","1","1"
"1","GO203_1673","GO203_166151","Penn Station","6151","1","1"
"1","GO203_1673","GO203_166153","Penn Station","6153","1","2"
"4","GO203_1673","GO203_166200","Greenport","6200","0","13"
"4","GO203_1673","GO203_166201","Ronkonkoma","6201","1","7"
"4","GO203_1673","GO203_166202","Greenport","6202","0","13"
"4","GO203_1673","GO203_166203","Ronkonkoma","6203","1","7"
"9","GO203_1673","GO203_166400","Port Washington","6400","0","18"
"9","GO203_1673","GO203_166401","Penn Station","6401","1","19"
"9","GO203_1673","GO203_166402","Port Washington","6402","0","18"
"9","GO203_1673","GO203_166403","Penn Station","6403","1","19"
"9","GO203_1673","GO203_166404","Port Washington","6404","0","18"
"9","GO203_1673","GO203_166405","Penn Station","6405","1","19"
"9","GO203_1673","GO203_166406","Port Washington","6406","0","18"
"9","GO203_1673","GO203_166407","Penn Station","6407","1","19"
"9","GO203_1673","GO203_166408","Port Washington","6408","0","18"
"9","GO203_1673","GO203_166410","Port Washington","6410","0","18"
"9","GO203_1673","GO203_166411","Penn Station","6411","1","19"
"9","GO203_1673","GO203_166412","Port Washington","6412","0","18"
"9","GO203_1673","GO203_166413","Penn Station","6413","1","19"
"9","GO203_1673","GO203_166414","Port Washington","6414","0","18"
"9","GO203_1673","GO203_166415","Penn Station","6415","1","19"
"9","GO203_1673","GO203_166416","Port Washington","6416","0","18"
"9","GO203_1673","GO203_166417","Penn Station","6417","1","19"
"9","GO203_1673","GO203_166418","Port Washington","6418","0","18"
"9","GO203_1673","GO203_166419","Penn Station","6419","1","19"
"9","GO203_1673","GO203_166420","Port Washington","6420","0","18"
"9","GO203_1673","GO203_166421","Penn Station","6421","1","19"
"9","GO203_1673","GO203_166422","Port Washington","6422","0","18"
"9","GO203_1673","GO203_166423","Penn Station","6423","1","19"
"9","GO203_1673","GO203_166424","Port Washington","6424","0","18"
"9","GO203_1673","GO203_166425","Penn Station","6425","1","19"
"9","GO203_1673","GO203_166426","Port Washington","6426","0","18"
"9","GO203_1673","GO203_166427","Penn Station","6427","1","19"
"9","GO203_1673","GO203_166428","Port Washington","6428","0","18"
"9","GO203_1673","GO203_166429","Penn Station","6429","1","19"
"9","GO203_1673","GO203_166431","Penn Station","6431","1","19"
"9","GO203_1673","GO203_166450","Port Washington","6450","0","18"
"9","GO203_1673","GO203_166451","Penn Station","6451","1","19"
"9","GO203_1673","GO203_166452","Port Washington","6452","0","18"
"9","GO203_1673","GO203_166453","Penn Station","6453","1","19"
"9","GO203_1673","GO203_166454","Port Washington","6454","0","18"
"9","GO203_1673","GO203_166455","Penn Station","6455","1","19"
"9","GO203_1673","GO203_166456","Port Washington","6456","0","18"
"9","GO203_1673","GO203_166457","Penn Station","6457","1","19"
"9","GO203_1673","GO203_166458","Port Washington","6458","0","18"
"9","GO203_1673","GO203_166459","Penn Station","6459","1","19"
"9","GO203_1673","GO203_166460","Port Washington","6460","0","18"
"9","GO203_1673","GO203_166461","Penn Station","6461","1","19"
"9","GO203_1673","GO203_166462","Port Washington","6462","0","18"
"9","GO203_1673","GO203_166463","Penn Station","6463","1","19"
"9","GO203_1673","GO203_166464","Port Washington","6464","0","18"
"9","GO203_1673","GO203_166465","Penn Station","6465","1","19"
"9","GO203_1673","GO203_166466","Port Washington","6466","0","18"
"9","GO203_1673","GO203_166467","Penn Station","6467","1","19"
"9","GO203_1673","GO203_166468","Port Washington","6468","0","18"
"9","GO203_1673","GO203_166469","Penn Station","6469","1","19"
"9","GO203_1673","GO203_166470","Port Washington","6470","0","18"
"9","GO203_1673","GO203_166471","Penn Station","6471","1","19"
"9","GO203_1673","GO203_166472","Port Washington","6472","0","18"
"9","GO203_1673","GO203_166473","Penn Station","6473","1","19"
"9","GO203_1673","GO203_166474","Port Washington","6474","0","18"
"9","GO203_1673","GO203_166475","Penn Station","6475","1","19"
"9","GO203_1673","GO203_166476","Port Washington","6476","0","18"
"9","GO203_1673","GO203_166477","Penn Station","6477","1","19"
"9","GO203_1673","GO203_166478","Port Washington","6478","0","18"
"9","GO203_1673","GO203_166479","Penn Station","6479","1","19"
"9","GO203_1673","GO203_166480","Port Washington","6480","0","18"
"9","GO203_1673","GO203_166481","Penn Station","6481","1","19"
"9","GO203_1673","GO203_166482","Port Washington","6482","0","18"
"9","GO203_1673","GO203_166483","Penn Station","6483","1","19"
"9","GO203_1673","GO203_166484","Port Washington","6484","0","18"
"9","GO203_1673","GO203_166485","Penn Station","6485","1","19"
"9","GO203_1673","GO203_166486","Port Washington","6486","0","18"
"9","GO203_1673","GO203_166487","Penn Station","6487","1","19"
"9","GO203_1673","GO203_166488","Port Washington","6488","0","18"
"9","GO203_1673","GO203_166489","Penn Station","6489","1","19"
"9","GO203_1673","GO203_166490","Port Washington","6490","0","18"
"9","GO203_1673","GO203_166491","Penn Station","6491","1","19"
"9","GO203_1673","GO203_166492","Port Washington","6492","0","18"
"9","GO203_1673","GO203_166493","Penn Station","6493","1","19"
"9","GO203_1673","GO203_166494","Port Washington","6494","0","18"
"9","GO203_1673","GO203_166497","Penn Station","6497","1","19"
"3","GO203_1673","GO203_166500","Oyster Bay","6500","0","20"
"3","GO203_1673","GO203_166501","Jamaica","6501","1","24"
"3","GO203_1673","GO203_166502","Oyster Bay","6502","0","20"
"3","GO203_1673","GO203_166503","Jamaica","6503","1","24"
"3","GO203_1673","GO203_166504","Oyster Bay","6504","0","20"
"3","GO203_1673","GO203_166505","Jamaica","6505","1","24"
"3","GO203_1673","GO203_166506","Oyster Bay","6506","0","20"
"3","GO203_1673","GO203_166507","Jamaica","6507","1","24"
"3","GO203_1673","GO203_166550","Oyster Bay","6550","0","20"
"3","GO203_1673","GO203_166551","Jamaica","6551","1","24"
"3","GO203_1673","GO203_166552","Oyster Bay","6552","0","20"
"3","GO203_1673","GO203_166554","Oyster Bay","6554","0","20"
"3","GO203_1673","GO203_166555","Jamaica","6555","1","24"
"3","GO203_1673","GO203_166556","Oyster Bay","6556","0","20"
"3","GO203_1673","GO203_166557","Jamaica","6557","1","24"
"3","GO203_1673","GO203_166558","Oyster Bay","6558","0","20"
"3","GO203_1673","GO203_166559","Jamaica","6559","1","24"
"3","GO203_1673","GO203_166560","Oyster Bay","6560","0","20"
"3","GO203_1673","GO203_166561","Jamaica","6561","1","24"
"3","GO203_1673","GO203_166562","Oyster Bay","6562","0","20"
"3","GO203_1673","GO203_166563","Jamaica","6563","1","24"
"3","GO203_1673","GO203_166565","Jamaica","6565","1","24"
"10","GO203_1673","GO203_166600","Port Jefferson","6600","0","32"
"10","GO203_1673","GO203_166601","Jamaica","6601","1","146"
"10","GO203_1673","GO203_166602","Port Jefferson","6602","0","34"
"10","GO203_1673","GO203_166603","Huntington","6603","1","33"
"10","GO203_1673","GO203_166604","Port Jefferson","6604","0","43"
"10","GO203_1673","GO203_166605","Huntington","6605","1","33"
"10","GO203_1673","GO203_166606","Port Jefferson","6606","0","43"
"10","GO203_1673","GO203_166607","Huntington","6607","1","33"
"10","GO203_1673","GO203_166608","Port Jefferson","6608","0","43"
"10","GO203_1673","GO203_166609","Huntington","6609","1","33"
"10","GO203_1673","GO203_166610","Port Jefferson","6610","0","32"
"10","GO203_1673","GO203_166611","Huntington","6611","1","33"
"10","GO203_1673","GO203_166651","Huntington","6651","1","41"
"10","GO203_1673","GO203_166652","Port Jefferson","6652","0","147"
"10","GO203_1673","GO203_166653","Huntington","6653","1","41"
"10","GO203_1673","GO203_166654","Port Jefferson","6654","0","32"
"10","GO203_1673","GO203_166655","Huntington","6655","1","33"
"10","GO203_1673","GO203_166656","Port Jefferson","6656","0","43"
"10","GO203_1673","GO203_166657","Huntington","6657","1","41"
"10","GO203_1673","GO203_166658","Port Jefferson","6658","0","147"
"10","GO203_1673","GO203_166659","Huntington","6659","1","33"
"10","GO203_1673","GO203_166660","Port Jefferson","6660","0","147"
"10","GO203_1673","GO203_166661","Huntington","6661","1","33"
"10","GO203_1673","GO203_166662","Port Jefferson","6662","0","147"
"10","GO203_1673","GO203_166663","Huntington","6663","1","33"
"10","GO203_1673","GO203_166664","Port Jefferson","6664","0","147"
"10","GO203_1673","GO203_166665","Huntington","6665","1","33"
"10","GO203_1673","GO203_166666","Port Jefferson","6666","0","147"
"2","GO203_1673","GO203_166700","Hempstead","6700","0","49"
"2","GO203_1673","GO203_166701","Atlantic Terminal","6701","1","50"
"2","GO203_1673","GO203_166702","Hempstead","6702","0","49"
"2","GO203_1673","GO203_166703","Jamaica","6703","1","51"
"2","GO203_1673","GO203_166704","Hempstead","6704","0","52"
"2","GO203_1673","GO203_166705","Jamaica","6705","1","51"
"2","GO203_1673","GO203_166706","Hempstead","6706","0","52"
"2","GO203_1673","GO203_166707","Jamaica","6707","1","51"
"2","GO203_1673","GO203_166708","Hempstead","6708","0","49"
"2","GO203_1673","GO203_166709","Atlantic Terminal","6709","1","50"
"2","GO203_1673","GO203_166710","Hempstead","6710","0","49"
"2","GO203_1673","GO203_166711","Atlantic Terminal","6711","1","50"
"2","GO203_1673","GO203_166712","Hempstead","6712","0","49"
"2","GO203_1673","GO203_166713","Atlantic Terminal","6713","1","50"
"2","GO203_1673","GO203_166714","Hempstead","6714","0","49"
"2","GO203_1673","GO203_166716","Hempstead","6716","0","49"
"2","GO203_1673","GO203_166717","Atlantic Terminal","6717","1","50"
"2","GO203_1673","GO203_166718","Hempstead","6718","0","49"
"2","GO203_1673","GO203_166719","Atlantic Terminal","6719","1","50"
"2","GO203_1673","GO203_166721","Atlantic Terminal","6721","1","50"
"2","GO203_1673","GO203_166750","Hempstead","6750","0","49"
"2","GO203_1673","GO203_166751","Atlantic Terminal","6751","1","50"
"2","GO203_1673","GO203_166752","Hempstead","6752","0","49"
"2","GO203_1673","GO203_166753","Atlantic Terminal","6753","1","50"
"2","GO203_1673","GO203_166754","Hempstead","6754","0","49"
"2","GO203_1673","GO203_166755","Atlantic Terminal","6755","1","50"
"2","GO203_1673","GO203_166756","Hempstead","6756","0","49"
"2","GO203_1673","GO203_166757","Atlantic Terminal","6757","1","50"
"2","GO203_1673","GO203_166758","Hempstead","6758","0","49"
"2","GO203_1673","GO203_166759","Atlantic Terminal","6759","1","50"
"2","GO203_1673","GO203_166760","Hempstead","6760","0","49"
"2","GO203_1673","GO203_166761","Atlantic Terminal","6761","1","50"
"2","GO203_1673","GO203_166762","Hempstead","6762","0","49"
"2","GO203_1673","GO203_166763","Atlantic Terminal","6763","1","50"
"2","GO203_1673","GO203_166764","Hempstead","6764","0","49"
"2","GO203_1673","GO203_166765","Atlantic Terminal","6765","1","50"
"2","GO203_1673","GO203_166766","Hempstead","6766","0","49"
"2","GO203_1673","GO203_166767","Atlantic Terminal","6767","1","50"
"2","GO203_1673","GO203_166768","Hempstead","6768","0","49"
"2","GO203_1673","GO203_166769","Atlantic Terminal","6769","1","50"
"2","GO203_1673","GO203_166770","Hempstead","6770","0","49"
"2","GO203_1673","GO203_166771","Atlantic Terminal","6771","1","50"
"2","GO203_1673","GO203_166772","Hempstead","6772","0","49"
"2","GO203_1673","GO203_166773","Atlantic Terminal","6773","1","50"
"6","GO203_1673","GO203_166801","Jamaica","6801","1","55"
"6","GO203_1673","GO203_166802","Long Beach","6802","0","58"
"6","GO203_1673","GO203_166804","Long Beach","6804","0","148"
"6","GO203_1673","GO203_166805","Jamaica","6805","1","55"
"6","GO203_1673","GO203_166806","Long Beach","6806","0","56"
"6","GO203_1673","GO203_166807","Penn Station","6807","1","59"
"6","GO203_1673","GO203_166808","Long Beach","6808","0","56"
"6","GO203_1673","GO203_166809","Penn Station","6809","1","59"
"6","GO203_1673","GO203_166810","Long Beach","6810","0","56"
"6","GO203_1673","GO203_166812","Long Beach","6812","0","56"
"6","GO203_1673","GO203_166813","Penn Station","6813","1","59"
"6","GO203_1673","GO203_166814","Long Beach","6814","0","56"
"6","GO203_1673","GO203_166815","Penn Station","6815","1","59"
"6","GO203_1673","GO203_166817","Penn Station","6817","1","59"
"6","GO203_1673","GO203_166818","Long Beach","6818","0","56"
"6","GO203_1673","GO203_166819","Penn Station","6819","1","59"
"6","GO203_1673","GO203_166820","Long Beach","6820","0","56"
"6","GO203_1673","GO203_166821","Penn Station","6821","1","59"
"6","GO203_1673","GO203_166850","Long Beach","6850","0","56"
"6","GO203_1673","GO203_166851","Penn Station","6851","1","59"
"6","GO203_1673","GO203_166852","Long Beach","6852","0","56"
"6","GO203_1673","GO203_166853","Penn Station","6853","1","59"
"6","GO203_1673","GO203_166854","Long Beach","6854","0","56"
"6","GO203_1673","GO203_166855","Penn Station","6855","1","59"
"6","GO203_1673","GO203_166856","Long Beach","6856","0","56"
"6","GO203_1673","GO203_166857","Penn Station","6857","1","59"
"6","GO203_1673","GO203_166858","Long Beach","6858","0","56"
"6","GO203_1673","GO203_166859","Penn Station","6859","1","59"
"6","GO203_1673","GO203_166860","Long Beach","6860","0","56"
"6","GO203_1673","GO203_166862","Long Beach","6862","0","56"
"6","GO203_1673","GO203_166864","Long Beach","6864","0","56"
"6","GO203_1673","GO203_166865","Penn Station","6865","1","59"
"6","GO203_1673","GO203_166866","Long Beach","6866","0","56"
"6","GO203_1673","GO203_166867","Penn Station","6867","1","59"
"6","GO203_1673","GO203_166868","Long Beach","6868","0","56"
"6","GO203_1673","GO203_166869","Penn Station","6869","1","59"
"6","GO203_1673","GO203_166870","Long Beach","6870","0","56"
"6","GO203_1673","GO203_166871","Penn Station","6871","1","59"
"6","GO203_1673","GO203_166872","Long Beach","6872","0","56"
"6","GO203_1673","GO203_166875","Penn Station","6875","1","59"
"6","GO203_1673","GO203_166877","Penn Station","6877","1","59"
"6","GO203_1673","GO203_166879","Penn Station","6879","1","59"
"8","GO203_1673","GO203_166900","West Hempstead","6900","0","61"
"8","GO203_1673","GO203_166901","Valley Stream","6901","1","62"
"8","GO203_1673","GO203_166902","West Hempstead","6902","0","61"
"8","GO203_1673","GO203_166903","Valley Stream","6903","1","62"
"8","GO203_1673","GO203_166904","West Hempstead","6904","0","61"
"8","GO203_1673","GO203_166905","Valley Stream","6905","1","62"
"8","GO203_1673","GO203_166906","West Hempstead","6906","0","61"
"8","GO203_1673","GO203_166951","Valley Stream","6951","1","62"
"8","GO203_1673","GO203_166952","West Hempstead","6952","0","61"
"8","GO203_1673","GO203_166953","Valley Stream","6953","1","62"
"8","GO203_1673","GO203_166954","West Hempstead","6954","0","61"
"8","GO203_1673","GO203_166955","Valley Stream","6955","1","62"
"8","GO203_1673","GO203_166956","West Hempstead","6956","0","61"
"8","GO203_1673","GO203_166957","Valley Stream","6957","1","62"
"8","GO203_1673","GO203_166958","West Hempstead","6958","0","61"
"8","GO203_1673","GO203_166959","Valley Stream","6959","1","62"
"8","GO203_1673","GO203_166960","West Hempstead","6960","0","61"
"8","GO203_1673","GO203_166961","Valley Stream","6961","1","62"
"12","GO203_1673","GO203_167481","Atlantic Terminal","7481","1","149"
"10","GO203_1673","GO203_167601","Penn Station","7601","1","90"
"10","GO203_1673","GO203_167602","Huntington","7602","0","91"
"10","GO203_1673","GO203_167603","Penn Station","7603","1","90"
"10","GO203_1673","GO203_167604","Huntington","7604","0","91"
"10","GO203_1673","GO203_167605","Penn Station","7605","1","90"
"10","GO203_1673","GO203_167606","Huntington","7606","0","91"
"10","GO203_1673","GO203_167607","Penn Station","7607","1","90"
"10","GO203_1673","GO203_167608","Huntington","7608","0","91"
"10","GO203_1673","GO203_167609","Penn Station","7609","1","90"
"10","GO203_1673","GO203_167610","Huntington","7610","0","91"
"10","GO203_1673","GO203_167611","Penn Station","7611","1","90"
"10","GO203_1673","GO203_167612","Huntington","7612","0","91"
"10","GO203_1673","GO203_167613","Penn Station","7613","1","90"
"10","GO203_1673","GO203_167614","Huntington","7614","0","91"
"10","GO203_1673","GO203_167615","Penn Station","7615","1","90"
"10","GO203_1673","GO203_167616","Huntington","7616","0","91"
"10","GO203_1673","GO203_167617","Penn Station","7617","1","90"
"10","GO203_1673","GO203_167618","Huntington","7618","0","91"
"10","GO203_1673","GO203_167619","Penn Station","7619","1","90"
"10","GO203_1673","GO203_167620","Huntington","7620","0","91"
"10","GO203_1673","GO203_167621","Penn Station","7621","1","90"
"10","GO203_1673","GO203_167622","Huntington","7622","0","91"
"10","GO203_1673","GO203_167623","Penn Station","7623","1","90"
"10","GO203_1673","GO203_167624","Huntington","7624","0","91"
"10","GO203_1673","GO203_167625","Penn Station","7625","1","90"
"10","GO203_1673","GO203_167626","Huntington","7626","0","91"
"10","GO203_1673","GO203_167627","Penn Station","7627","1","90"
"10","GO203_1673","GO203_167628","Huntington","7628","0","91"
"10","GO203_1673","GO203_167629","Penn Station","7629","1","90"
"10","GO203_1673","GO203_167630","Huntington","7630","0","91"
"10","GO203_1673","GO203_167631","Penn Station","7631","1","90"
"10","GO203_1673","GO203_167700","Huntington","7700","0","91"
"10","GO203_1673","GO203_167701","Penn Station","7701","1","90"
"10","GO203_1673","GO203_167702","Huntington","7702","0","91"
"10","GO203_1673","GO203_167703","Penn Station","7703","1","90"
"10","GO203_1673","GO203_167704","Huntington","7704","0","91"
"10","GO203_1673","GO203_167705","Penn Station","7705","1","90"
"10","GO203_1673","GO203_167706","Huntington","7706","0","91"
"10","GO203_1673","GO203_167707","Penn Station","7707","1","90"
"10","GO203_1673","GO203_167708","Huntington","7708","0","91"
"10","GO203_1673","GO203_167709","Penn Station","7709","1","90"
"10","GO203_1673","GO203_167710","Huntington","7710","0","91"
"10","GO203_1673","GO203_167711","Penn Station","7711","1","90"
"10","GO203_1673","GO203_167712","Huntington","7712","0","91"
"10","GO203_1673","GO203_167713","Penn Station","7713","1","90"
"10","GO203_1673","GO203_167714","Huntington","7714","0","91"
"10","GO203_1673","GO203_167715","Penn Station","7715","1","90"
"10","GO203_1673","GO203_167716","Huntington","7716","0","91"
"10","GO203_1673","GO203_167717","Penn Station","7717","1","90"
"10","GO203_1673","GO203_167718","Huntington","7718","0","91"
"10","GO203_1673","GO203_167719","Penn Station","7719","1","90"
"10","GO203_1673","GO203_167720","Huntington","7720","0","91"
"10","GO203_1673","GO203_167721","Penn Station","7721","1","90"
"10","GO203_1673","GO203_167722","Huntington","7722","0","91"
"10","GO203_1673","GO203_167723","Penn Station","7723","1","90"
"10","GO203_1673","GO203_167724","Huntington","7724","0","91"
"10","GO203_1673","GO203_167725","Penn Station","7725","1","90"
"10","GO203_1673","GO203_167726","Huntington","7726","0","91"
"10","GO203_1673","GO203_167727","Penn Station","7727","1","90"
"10","GO203_1673","GO203_167728","Huntington","7728","0","91"
"10","GO203_1673","GO203_167729","Penn Station","7729","1","90"
"10","GO203_1673","GO203_167730","Huntington","7730","0","91"
"10","GO203_1673","GO203_167731","Penn Station","7731","1","90"
"10","GO203_1673","GO203_167732","Huntington","7732","0","91"
"10","GO203_1673","GO203_167733","Penn Station","7733","1","90"
"10","GO203_1673","GO203_167734","Huntington","7734","0","91"
"10","GO203_1673","GO203_167735","Penn Station","7735","1","90"
"10","GO203_1673","GO203_167736","Huntington","7736","0","91"
"10","GO203_1673","GO203_167737","Penn Station","7737","1","90"
"10","GO203_1673","GO203_167738","Huntington","7738","0","91"
"10","GO203_1673","GO203_167739","Penn Station","7739","1","90"
"10","GO203_1673","GO203_167740","Huntington","7740","0","91"
"10","GO203_1673","GO203_167742","Huntington","7742","0","91"
"10","GO203_1673","GO203_167743","Penn Station","7743","1","90"
"10","GO203_1673","GO203_167744","Huntington","7744","0","91"
"10","GO203_1673","GO203_167745","Penn Station","7745","1","90"
"10","GO203_1673","GO203_167746","Huntington","7746","0","91"
"10","GO203_1673","GO203_167747","Penn Station","7747","1","90"
"4","GO203_1673","GO203_168000","Ronkonkoma","8000","0","98"
"4","GO203_1673","GO203_168001","Penn Station","8001","1","99"
"4","GO203_1673","GO203_168002","Ronkonkoma","8002","0","98"
"4","GO203_1673","GO203_168003","Penn Station","8003","1","99"
"4","GO203_1673","GO203_168004","Ronkonkoma","8004","0","98"
"4","GO203_1673","GO203_168005","Penn Station","8005","1","99"
"4","GO203_1673","GO203_168006","Ronkonkoma","8006","0","98"
"4","GO203_1673","GO203_168007","Penn Station","8007","1","99"
"4","GO203_1673","GO203_168008","Ronkonkoma","8008","0","98"
"4","GO203_1673","GO203_168009","Penn Station","8009","1","99"
"4","GO203_1673","GO203_168010","Ronkonkoma","8010","0","98"
"4","GO203_1673","GO203_168011","Penn Station","8011","1","99"
"4","GO203_1673","GO203_168012","Ronkonkoma","8012","0","98"
"4","GO203_1673","GO203_168013","Penn Station","8013","1","99"
"4","GO203_1673","GO203_168014","Ronkonkoma","8014","0","98"
"4","GO203_1673","GO203_168015","Penn Station","8015","1","99"
"4","GO203_1673","GO203_168016","Ronkonkoma","8016","0","98"
"4","GO203_1673","GO203_168017","Penn Station","8017","1","99"
"4","GO203_1673","GO203_168018","Ronkonkoma","8018","0","98"
"4","GO203_1673","GO203_168019","Penn Station","8019","1","99"
"4","GO203_1673","GO203_168050","Ronkonkoma","8050","0","98"
"4","GO203_1673","GO203_168051","Penn Station","8051","1","99"
"4","GO203_1673","GO203_168052","Ronkonkoma","8052","0","98"
"4","GO203_1673","GO203_168053","Penn Station","8053","1","99"
"4","GO203_1673","GO203_168054","Ronkonkoma","8054","0","98"
"4","GO203_1673","GO203_168055","Penn Station","8055","1","99"
"4","GO203_1673","GO203_168056","Ronkonkoma","8056","0","98"
"4","GO203_1673","GO203_168057","Penn Station","8057","1","99"
"4","GO203_1673","GO203_168058","Ronkonkoma","8058","0","98"
"4","GO203_1673","GO203_168059","Penn Station","8059","1","99"
"4","GO203_1673","GO203_168060","Ronkonkoma","8060","0","98"
"4","GO203_1673","GO203_168061","Penn Station","8061","1","99"
"4","GO203_1673","GO203_168062","Ronkonkoma","8062","0","98"
"4","GO203_1673","GO203_168063","Penn Station","8063","1","99"
"4","GO203_1673","GO203_168064","Ronkonkoma","8064","0","98"
"4","GO203_1673","GO203_168065","Penn Station","8065","1","99"
"4","GO203_1673","GO203_168066","Ronkonkoma","8066","0","98"
"4","GO203_1673","GO203_168067","Penn Station","8067","1","99"
"4","GO203_1673","GO203_168068","Ronkonkoma","8068","0","98"
"4","GO203_1673","GO203_168069","Penn Station","8069","1","99"
"4","GO203_1673","GO203_168070","Ronkonkoma","8070","0","98"
"4","GO203_1673","GO203_168071","Penn Station","8071","1","99"
"4","GO203_1673","GO203_168072","Ronkonkoma","8072","0","98"
"4","GO203_1673","GO203_168073","Penn Station","8073","1","99"
"4","GO203_1673","GO203_168090","Ronkonkoma","8090","0","98"
"4","GO203_1673","GO203_168091","Penn Station","8091","1","99"
"4","GO203_1673","GO203_168092","Ronkonkoma","8092","0","98"
"4","GO203_1673","GO203_168093","Penn Station","8093","1","99"
"4","GO203_1673","GO203_168094","Ronkonkoma","8094","0","98"
"4","GO203_1673","GO203_168095","Penn Station","8095","1","99"
"5","GO203_1673","GO203_168700","Montauk","8700","0","109"
"5","GO203_1673","GO203_168701","Jamaica","8701","1","150"
"5","GO203_1619","GO203_168702","Montauk","8702","0","112"
"5","GO203_1619","GO203_168703","Jamaica","8703","1","116"
"5","GO203_1673","GO203_168704","Montauk","8704","0","112"
"5","GO203_1673","GO203_168706","Montauk","8706","0","112"
"5","GO203_1673","GO203_168709","Jamaica","8709","1","116"
"5","GO203_1673","GO203_168710","Montauk","8710","0","112"
"5","GO203_1673","GO203_168712","Montauk","8712","0","109"
"5","GO203_1673","GO203_168715","Jamaica","8715","1","116"
"5","GO203_1673","GO203_168719","Jamaica","8719","1","116"
"5","GO203_1673","GO203_168730","Speonk","8730","0","119"
